text,created_at,author,uri,has_images,reply_to,date,time,language,hour,weekday,time_of_day,sentiment,row_id
I tried all day but I cant come up with a single good take about media parties Please respect my privacy during this difficult time,2024-04-03T18:39:56Z,did:plc:q4d2r3dxeurap3l4obc3mqas,at://did:plc:q4d2r3dxeurap3l4obc3mqas/app.bsky.feed.post/3lbwawobk2o2r,FALSE,NA,2024-04-03,18:39:56,en,18,Wednesday,Evening,0.8931,1899
"



Woman jailed after bond revoked",2024-07-16T20:16:13Z,did:plc:cctcyycmoanrgljrd5zdyhyw,at://did:plc:cctcyycmoanrgljrd5zdyhyw/app.bsky.feed.post/3lbwrxlwetq2w,FALSE,at://did:plc:cctcyycmoanrgljrd5zdyhyw/app.bsky.feed.post/3lbwrcxk6i42u,2024-07-16,20:16:13,en,20,Tuesday,Evening,-0.4939,1900
"There are some odd things left on my wishlist
 Im teaching DC composition DC American Lit and AP lit this year and Im freaked out I know my students struggle too and this sign would remind us that we can do hard things",2024-07-17T20:08:04Z,did:plc:2vhm7n4xooo65tehcbomhoks,at://did:plc:2vhm7n4xooo65tehcbomhoks/app.bsky.feed.post/3lbwtl33qyt2p,TRUE,NA,2024-07-17,20:08:04,en,20,Wednesday,Evening,-0.7351,1901
"Human Stupidity 

Friedrich Nietzsche | Defining Clarity in Expectations | Elsewhere | Factoids 

",2024-02-20T20:01:02Z,did:plc:rv4qmgwse4zcxftridn2mwtw,at://did:plc:rv4qmgwse4zcxftridn2mwtw/app.bsky.feed.post/3lbwtzs7rcs2b,FALSE,NA,2024-02-20,20:01:02,en,20,Tuesday,Evening,-0.0516,1902
"Elsewhere
Frank Bruni has some smart things to say about memory

Memories are reliably fickle Hows that for an oxymoron We lose track of memories we dont need We purge memories we dont want Consciously or unconsciously we edit our memories into narratives that conform",2024-03-02T21:01:22Z,did:plc:rv4qmgwse4zcxftridn2mwtw,at://did:plc:rv4qmgwse4zcxftridn2mwtw/app.bsky.feed.post/3lbwtzpnhsa2u,FALSE,at://did:plc:rv4qmgwse4zcxftridn2mwtw/app.bsky.feed.post/3lbwthjissy23,2024-03-02,21:01:22,en,21,Saturday,Evening,-0.1833,1903
 Democrats have a image and identity problem Yelling at liberals online isnt going to fix that either,2024-07-24T22:46:18Z,did:plc:2vhm7n4xooo65tehcbomhoks,at://did:plc:2vhm7n4xooo65tehcbomhoks/app.bsky.feed.post/3lbwn66hczp2e,FALSE,at://did:plc:2vhm7n4xooo65tehcbomhoks/app.bsky.feed.post/3lbwmk6w62w2x,2024-07-24,22:46:18,en,22,Wednesday,Evening,-0.4019,1904
Finally after several minutes  under control like it should have been in the first place,2024-05-20T20:21:51Z,did:plc:iupppyw7ckzsdiewnpunn2wf,at://did:plc:iupppyw7ckzsdiewnpunn2wf/app.bsky.feed.post/3lbwpqlqmgb2k,TRUE,at://did:plc:iupppyw7ckzsdiewnpunn2wf/app.bsky.feed.post/3lbwp5grmgx2c,2024-05-20,20:21:51,en,20,Monday,Evening,0.3612,1905
July   Exercises by Swedens armed reservists known as the Landstorm in Ystad,2024-07-27T18:20:36Z,did:plc:t7wnxgjye6hhend6qfsxeghr,at://did:plc:t7wnxgjye6hhend6qfsxeghr/app.bsky.feed.post/3lbwttwmtzl2q,TRUE,NA,2024-07-27,18:20:36,en,18,Saturday,Evening,0,1906
 END,2024-04-29T20:36:53Z,did:plc:7b5ffheuztsnusuo6cqyrj2t,at://did:plc:7b5ffheuztsnusuo6cqyrj2t/app.bsky.feed.post/3lbwdcwdbj72r,FALSE,at://did:plc:7b5ffheuztsnusuo6cqyrj2t/app.bsky.feed.post/3lbwcfwne672c,2024-04-29,20:36:53,en,20,Monday,Evening,0,1907
Personally I would find it embarassing to take offense at some extremely tepid jokes but to each their own,2024-04-29T20:49:48Z,did:plc:q4d2r3dxeurap3l4obc3mqas,at://did:plc:q4d2r3dxeurap3l4obc3mqas/app.bsky.feed.post/3lbw4qa5vrc2e,TRUE,NA,2024-04-29,20:49:48,en,20,Monday,Evening,0.0359,1908
"Humanity must save itself from its own excesses

The  is one of overconsumption where the greed of the few exploits the ignorance fear and obliviousness of the many

We HAVE the solutions folks

Whats needed is the global public pressure to enact them ASAP",2024-02-21T20:40:32Z,did:plc:ih2zzzqu2ts42vnqehpwsqd2,at://did:plc:ih2zzzqu2ts42vnqehpwsqd2/app.bsky.feed.post/3lbwmk5fwgo2r,TRUE,NA,2024-02-21,20:40:32,en,20,Wednesday,Evening,-0.7964,1909
Love to connect with you,2024-11-27T19:01:15Z,did:plc:hk3owkegfl5cgm4vxytdmg4y,at://did:plc:hk3owkegfl5cgm4vxytdmg4y/app.bsky.feed.post/3lbxafkw3pk2s,FALSE,at://did:plc:jlcuygns5btvfhg3ivkjph7a/app.bsky.feed.post/3lbi6rgocyz2g,2024-11-27,19:01:15,en,19,Wednesday,Evening,0.6369,1910
The full convo from last year  ,2024-01-09T20:44:59Z,did:plc:nkbqbwz7lol24lmqrycaeb52,at://did:plc:nkbqbwz7lol24lmqrycaeb52/app.bsky.feed.post/3lbwb5wzyng27,FALSE,NA,2024-01-09,20:44:59,en,20,Tuesday,Evening,0,1911
I hate Oracles ,2024-01-19T18:30:31Z,did:plc:vxhciymvsjq3xjfnm7qvjnmu,at://did:plc:vxhciymvsjq3xjfnm7qvjnmu/app.bsky.feed.post/3lbwu4kpc7e25,FALSE,NA,2024-01-19,18:30:31,en,18,Friday,Evening,-0.5719,1912
,2024-01-11T19:32:02Z,did:plc:2pdsoq5tcwsxyou3xrtwm7fd,at://did:plc:2pdsoq5tcwsxyou3xrtwm7fd/app.bsky.feed.post/3lbwmpz4l732p,FALSE,at://did:plc:2pdsoq5tcwsxyou3xrtwm7fd/app.bsky.feed.post/3lbwlq7igjs2t,2024-01-11,19:32:02,en,19,Thursday,Evening,0,1913
"So the stone was silent too and it was quiet in the mountains where they walked himself and that one

 Paul Celan

",2024-01-12T22:11:43Z,did:plc:l73owxvcclp52s7hgjvihaoj,at://did:plc:l73owxvcclp52s7hgjvihaoj/app.bsky.feed.post/3lbwf7cqedc23,FALSE,NA,2024-01-12,22:11:43,en,22,Friday,Evening,0,1914
 of a megazord thread,2024-11-26T18:23:56Z,did:plc:q6nof4okeyqt6ggsvxlqt5f6,at://did:plc:q6nof4okeyqt6ggsvxlqt5f6/app.bsky.feed.post/3lbwthm4syi27,FALSE,at://did:plc:q6nof4okeyqt6ggsvxlqt5f6/app.bsky.feed.post/3lbwthgbbl72r,2024-11-26,18:23:56,en,18,Tuesday,Evening,0,1915
Lots of Stonechats seen today most were ferrying food to nests no fledged birds seen yet This female was at Howick ,2024-05-05T20:31:47Z,did:plc:iupppyw7ckzsdiewnpunn2wf,at://did:plc:iupppyw7ckzsdiewnpunn2wf/app.bsky.feed.post/3lbwrzvyvqn27,TRUE,NA,2024-05-05,20:31:47,en,20,Sunday,Evening,-0.296,1916
We may not get time together due to how busy Folsom is but when I make it to SF I wanna recreate this with ,2024-09-11T19:10:41Z,did:plc:pguurkas2ku62d4dxqafjedx,at://did:plc:pguurkas2ku62d4dxqafjedx/app.bsky.feed.post/3lbwqdgfu4w2n,FALSE,NA,2024-09-11,19:10:41,en,19,Wednesday,Evening,0,1917
Springfield Mass Republican Lodge never fully recovers and will die in November,2024-07-27T19:56:36Z,did:plc:t7wnxgjye6hhend6qfsxeghr,at://did:plc:t7wnxgjye6hhend6qfsxeghr/app.bsky.feed.post/3lbwtttf7ml2q,TRUE,at://did:plc:t7wnxgjye6hhend6qfsxeghr/app.bsky.feed.post/3lbwtc2kw572j,2024-07-27,19:56:36,en,19,Saturday,Evening,-0.5994,1918
"Live target practise

like with a Finnair flight

 ",2024-03-21T18:53:33Z,did:plc:nkbqbwz7lol24lmqrycaeb52,at://did:plc:nkbqbwz7lol24lmqrycaeb52/app.bsky.feed.post/3lbwc7xbjgl2t,FALSE,NA,2024-03-21,18:53:33,en,18,Thursday,Evening,0.3612,1919
"You did not take advantage lwj says Get up

wwx does not I threw myself at you while I was in a state to influence you And for that I was wrong

Do you think me so easily influenced lwj asks Do you think me unable to remove myself from undesirable situations",2024-01-22T20:32:39Z,did:plc:st5kvroq62xg5x4fykhvi3xq,at://did:plc:st5kvroq62xg5x4fykhvi3xq/app.bsky.feed.post/3lbwfbeex4h2g,FALSE,at://did:plc:st5kvroq62xg5x4fykhvi3xq/app.bsky.feed.post/3lbwfalqkrx2y,2024-01-22,20:32:39,en,20,Monday,Evening,-0.5609,1920
I met  back in January  and weve been friends and lovemakers ever since,2024-09-06T21:52:06Z,did:plc:pguurkas2ku62d4dxqafjedx,at://did:plc:pguurkas2ku62d4dxqafjedx/app.bsky.feed.post/3lbwuktif4m2d,FALSE,NA,2024-09-06,21:52:06,en,21,Friday,Evening,0.4767,1921
He was never much in terms of ideas but the decline of Quinn to the point where hes indistinguishable from a culture war bot poster makes me wonder if he has any responsible adults in his life  straight from the Last Supper nonsense to fuming about bike lanes,2024-07-30T18:58:09Z,did:plc:hlgj2j5au53z3pibuvoh27zq,at://did:plc:hlgj2j5au53z3pibuvoh27zq/app.bsky.feed.post/3lbwajt3q3f27,TRUE,NA,2024-07-30,18:58:09,en,18,Tuesday,Evening,-0.8922,1922
Chattanooga Tenn Times a detention pen at Ellis Island early s,2024-07-31T21:28:35Z,did:plc:t7wnxgjye6hhend6qfsxeghr,at://did:plc:t7wnxgjye6hhend6qfsxeghr/app.bsky.feed.post/3lbw5to46hd2i,FALSE,at://did:plc:t7wnxgjye6hhend6qfsxeghr/app.bsky.feed.post/3lbw55yj4es2j,2024-07-31,21:28:35,en,21,Wednesday,Evening,-0.3612,1923
"

Romania ",2024-02-04T21:09:05Z,did:plc:ouuzsotoeq6px4loosjh2eib,at://did:plc:ouuzsotoeq6px4loosjh2eib/app.bsky.feed.post/3lbweainthg2q,FALSE,at://did:plc:ouuzsotoeq6px4loosjh2eib/app.bsky.feed.post/3lbwde6eib72n,2024-02-04,21:09:05,en,21,Sunday,Evening,0,1924
Orville had his first postop outing Just a minute walk en route to the recycling cente but he loved being out  about again We saw some trees  helped save some trees  ,2024-02-18T22:00:50Z,did:plc:ciii3453va3bi6ttj7zcvc4p,at://did:plc:ciii3453va3bi6ttj7zcvc4p/app.bsky.feed.post/3lbwbsv4van2p,TRUE,NA,2024-02-18,22:00:50,en,22,Sunday,Evening,0.8922,1925
"And when did they add open world maps wow AND YOU CAN FISH NOW Still I can refresh my memory with quests
I remembered that I needed to do Frost mission for  times to get his spine or what it was But now its a bit pointless with obtaining his full blueprint only at Duviri",2024-04-26T19:20:57Z,did:plc:vxhciymvsjq3xjfnm7qvjnmu,at://did:plc:vxhciymvsjq3xjfnm7qvjnmu/app.bsky.feed.post/3lbwunshzrw25,FALSE,at://did:plc:vxhciymvsjq3xjfnm7qvjnmu/app.bsky.feed.post/3lbwunpu2r62h,2024-04-26,19:20:57,en,19,Friday,Evening,0.34,1926
 are you are doing it again  Oh the drama of Reform You must love it the drama this ridiculous suggestion of violence as good,2024-07-25T21:13:08Z,did:plc:jof6r627gef5ctjymmrn2sir,at://did:plc:jof6r627gef5ctjymmrn2sir/app.bsky.feed.post/3lbwaz3s5eb27,FALSE,at://did:plc:jof6r627gef5ctjymmrn2sir/app.bsky.feed.post/3lbwa4vegpk2w,2024-07-25,21:13:08,en,21,Thursday,Evening,0.0323,1927
Life did not take over the globe by combat but by networking,2024-07-04T22:44:39Z,did:plc:jof6r627gef5ctjymmrn2sir,at://did:plc:jof6r627gef5ctjymmrn2sir/app.bsky.feed.post/3lbwod6ezom27,FALSE,at://did:plc:jof6r627gef5ctjymmrn2sir/app.bsky.feed.post/3lbwnrladjq27,2024-07-04,22:44:39,en,22,Thursday,Evening,-0.1779,1928
This is one of the hardest makes you think doesnt it  interview ambushes ever ,2024-07-04T19:26:02Z,did:plc:hlgj2j5au53z3pibuvoh27zq,at://did:plc:hlgj2j5au53z3pibuvoh27zq/app.bsky.feed.post/3lbwclhd3k52c,FALSE,NA,2024-07-04,19:26:02,en,19,Thursday,Evening,0,1929
" robot vacuum cleaned found previously unknown nooks and crannies full of lint and dog hair 
 laundry in progress",2024-06-23T21:56:46Z,did:plc:xn7qc2nkf7fnllw5pnxfw6vy,at://did:plc:xn7qc2nkf7fnllw5pnxfw6vy/app.bsky.feed.post/3lbwabhh7cz2c,FALSE,at://did:plc:xn7qc2nkf7fnllw5pnxfw6vy/app.bsky.feed.post/3lbw7eql72322,2024-06-23,21:56:46,en,21,Sunday,Evening,0.4215,1930
"Measures to reduce microplastic pollution from plastic pellets in the EU

eceuropaeucommissionpre",2024-01-08T22:17:17Z,did:plc:xszt7cqiurcpajaoqzsovivm,at://did:plc:xszt7cqiurcpajaoqzsovivm/app.bsky.feed.post/3lbwm6igfnq2g,FALSE,NA,2024-01-08,22:17:17,en,22,Monday,Evening,0,1931
Am opting for an afterwork nap Realize this may jeopardize my bedtime,2024-06-12T21:45:49Z,did:plc:xn7qc2nkf7fnllw5pnxfw6vy,at://did:plc:xn7qc2nkf7fnllw5pnxfw6vy/app.bsky.feed.post/3lbwp4orxph2a,FALSE,at://did:plc:xn7qc2nkf7fnllw5pnxfw6vy/app.bsky.feed.post/3lbwok7maqs25,2024-06-12,21:45:49,en,21,Wednesday,Evening,0,1932
book  was definitely written by someone in The Know it was a fun interesting time a beloved character named Guarnere died i loved it,2024-06-24T22:42:09Z,did:plc:j7vnmfrrmvkz42bx7gvl7q32,at://did:plc:j7vnmfrrmvkz42bx7gvl7q32/app.bsky.feed.post/3lbwr3paa4p2k,TRUE,at://did:plc:j7vnmfrrmvkz42bx7gvl7q32/app.bsky.feed.post/3lbwqefg7ax2q,2024-06-24,22:42:09,en,22,Monday,Evening,0.9062,1933
Sometimes I think abt asking for drawing ideas but Im afraid of not meeting the expectations or not drawing it thereby disappointing the hopes of those who waiting,2024-02-03T23:15:40Z,did:plc:vxhciymvsjq3xjfnm7qvjnmu,at://did:plc:vxhciymvsjq3xjfnm7qvjnmu/app.bsky.feed.post/3lbwu746gnl2l,FALSE,at://did:plc:vxhciymvsjq3xjfnm7qvjnmu/app.bsky.feed.post/3lbwu6ywzew2q,2024-02-03,23:15:40,en,23,Saturday,Evening,-0.15310000000000001,1934
 on Monday November th over the Coral Sea ,2024-11-26T22:02:45Z,did:plc:bz6quosbd2ptnqgk6oavpyqi,at://did:plc:bz6quosbd2ptnqgk6oavpyqi/app.bsky.feed.post/3lbw7cftbte2p,TRUE,NA,2024-11-26,22:02:45,en,22,Tuesday,Evening,0,1935
"QUEEN MARIKA

Happy to present you my Exclusive Set  made due to my design Its available on my Ptrons platform

  ",2024-11-25T19:11:00Z,did:plc:znjh72tdgfursgk3nmhdbyep,at://did:plc:znjh72tdgfursgk3nmhdbyep/app.bsky.feed.post/3lbwp6xcb7e2f,TRUE,NA,2024-11-25,19:11:00,en,19,Monday,Evening,0.6369,1936
Higgins was completely sacked out most of the afternoon in the somewhat dark office I didnt even get the cutest thing on video when after this he reached back up to his bed to get his chew,2024-06-19T22:34:25Z,did:plc:xn7qc2nkf7fnllw5pnxfw6vy,at://did:plc:xn7qc2nkf7fnllw5pnxfw6vy/app.bsky.feed.post/3lbwd7jsuec2u,FALSE,NA,2024-06-19,22:34:25,en,22,Wednesday,Evening,0.6369,1937
"Cycling from Dublin to  via   back by   a km route mostly on quiet rural roads I did on Paddys day as part of my Cycling to the  project of slow moving through the landscape 
",2024-03-26T19:35:40Z,did:plc:hlgj2j5au53z3pibuvoh27zq,at://did:plc:hlgj2j5au53z3pibuvoh27zq/app.bsky.feed.post/3lbwjr3otht2c,TRUE,NA,2024-03-26,19:35:40,en,19,Tuesday,Evening,0,1938
The need to control dogs is very clearly signed and  do a fantastic education job But some people just dont think this refers to them and their dog ,2024-05-20T20:21:56Z,did:plc:iupppyw7ckzsdiewnpunn2wf,at://did:plc:iupppyw7ckzsdiewnpunn2wf/app.bsky.feed.post/3lbwqltd5z22a,TRUE,at://did:plc:iupppyw7ckzsdiewnpunn2wf/app.bsky.feed.post/3lbwpqlqmgb2k,2024-05-20,20:21:56,en,20,Monday,Evening,0.51,1939
Im trying not to forget and slowly to do that sketched animation meme But still I get distracted or lose energy for it or sketching more animations At least I did a lineart for  from  scenes why turned out so much of them its still a progress,2024-05-18T22:43:50Z,did:plc:vxhciymvsjq3xjfnm7qvjnmu,at://did:plc:vxhciymvsjq3xjfnm7qvjnmu/app.bsky.feed.post/3lbwuqhdsvn2l,FALSE,at://did:plc:vxhciymvsjq3xjfnm7qvjnmu/app.bsky.feed.post/3lbwuqe62c52t,2024-05-18,22:43:50,en,22,Saturday,Evening,0.0085,1940
Real wages collapsed in almost all EU countries in  and again in about half of the countries in Q ,2024-02-13T23:14:03Z,did:plc:7b5ffheuztsnusuo6cqyrj2t,at://did:plc:7b5ffheuztsnusuo6cqyrj2t/app.bsky.feed.post/3lbwp2c64752o,TRUE,NA,2024-02-13,23:14:03,en,23,Tuesday,Evening,-0.2732,1941
"Good news and bad news from the manuscript reviewing front
GOOD NEWS  I got to use the word connotes in my review  YAY
BAD NEWS I lived up to my reviewer  status by recommending reject whereas reviewer  recommended accept with minor revisions and no rereview needed",2024-02-07T22:26:15Z,did:plc:gic2wfbmrv5nfcvd2yyjepdq,at://did:plc:gic2wfbmrv5nfcvd2yyjepdq/app.bsky.feed.post/3lbw54ojjwj2c,FALSE,NA,2024-02-07,22:26:15,en,22,Wednesday,Evening,0.347,1942
Allegations have emerged from  that some  staff may have been involved in Oct attacks UNRWA has severed ties wseveral employees  is investigating UNSG horrified US has suspended funds to UNRWA,2024-01-26T19:22:17Z,did:plc:2pdsoq5tcwsxyou3xrtwm7fd,at://did:plc:2pdsoq5tcwsxyou3xrtwm7fd/app.bsky.feed.post/3lbw45h4mgm2e,FALSE,NA,2024-01-26,19:22:17,en,19,Friday,Evening,-0.9001,1943
"ah none of this sounds good

And Wei Ying he asks

wq gives him an exasperated look Ive been tending to you What makes you think I could spare the time to look at him she ties the bandages a little too tight Besides Hell be better now that youve woken up",2024-04-24T22:38:06Z,did:plc:st5kvroq62xg5x4fykhvi3xq,at://did:plc:st5kvroq62xg5x4fykhvi3xq/app.bsky.feed.post/3lbwfyzuwim2n,FALSE,at://did:plc:st5kvroq62xg5x4fykhvi3xq/app.bsky.feed.post/3lbwfya7imv2u,2024-04-24,22:38:06,en,22,Wednesday,Evening,-0.3818,1944
"Just because you consume cannabis doesnt mean youre abnormal Anyone who insults you like that is abnormal
     ",2024-11-27T20:53:56Z,did:plc:6jlx7l3sgujrzkdtjaalglka,at://did:plc:6jlx7l3sgujrzkdtjaalglka/app.bsky.feed.post/3lbxgp2qylc2k,FALSE,NA,2024-11-27,20:53:56,en,20,Wednesday,Evening,-0.0772,1945
"nonetheless his guards are grateful that he survived two of them actually tear up upon seeing him lqy even stops by with more food from her and her husband

at one point even the emperor visits wwx nearly falls over himself in a panic to bow when nmj enters their home",2024-04-25T20:33:46Z,did:plc:st5kvroq62xg5x4fykhvi3xq,at://did:plc:st5kvroq62xg5x4fykhvi3xq/app.bsky.feed.post/3lbwkediiym23,FALSE,at://did:plc:st5kvroq62xg5x4fykhvi3xq/app.bsky.feed.post/3lbwjbz673i2h,2024-04-25,20:33:46,en,20,Thursday,Evening,0.34,1946
 is hosting an inperson  online event on   Looted Art and Restitution  Feb  ,2024-01-19T19:10:18Z,did:plc:2pdsoq5tcwsxyou3xrtwm7fd,at://did:plc:2pdsoq5tcwsxyou3xrtwm7fd/app.bsky.feed.post/3lbwe5sc6m72n,FALSE,NA,2024-01-19,19:10:18,en,19,Friday,Evening,0,1947
" Lets just say theyve got some explaining to do  

Experts believe Macys internal control failures could indicate a material weakness increasing scrutiny on KPMG",2024-11-26T22:05:09Z,did:plc:w76pxtbjqxcfniks7jmipvoz,at://did:plc:w76pxtbjqxcfniks7jmipvoz/app.bsky.feed.post/3lbw6vc5mrq2r,FALSE,at://did:plc:w76pxtbjqxcfniks7jmipvoz/app.bsky.feed.post/3lbw6vbx6px2f,2024-11-26,22:05:09,en,22,Tuesday,Evening,-0.7003,1948
made even more naive and credulous by getting wrapped up in farright beliefs and conspiracy theories  This article is about medbeds the current fantasy cure du jour and the desperatetobelieveinthem But this is only the latest of many such manifestations  In the s,2024-07-28T21:42:09Z,did:plc:cctcyycmoanrgljrd5zdyhyw,at://did:plc:cctcyycmoanrgljrd5zdyhyw/app.bsky.feed.post/3lbw5cglz4t2i,FALSE,at://did:plc:cctcyycmoanrgljrd5zdyhyw/app.bsky.feed.post/3lbw4gejl7m2i,2024-07-28,21:42:09,en,21,Sunday,Evening,-0.4398,1949
" I just published a new post on my    A Narrative on Psalm   Gods Care Protection  Nearness To Those Who Seek Him    
buymeacoffeecomvnairzkna",2024-11-26T20:38:15Z,did:plc:fmgj4ty5kxpi2626n4hh7je4,at://did:plc:fmgj4ty5kxpi2626n4hh7je4/app.bsky.feed.post/3lbuve46cbs2g,FALSE,NA,2024-11-26,20:38:15,en,20,Tuesday,Evening,0.4939,1950
Almost back to Full Terrier Mode Orville enjoyed some wonderful outdoor activity and is now relaxing back home after his   Terrier Nap mode,2024-02-24T21:57:23Z,did:plc:ciii3453va3bi6ttj7zcvc4p,at://did:plc:ciii3453va3bi6ttj7zcvc4p/app.bsky.feed.post/3lbw7xak5232w,TRUE,NA,2024-02-24,21:57:23,en,21,Saturday,Evening,0.8807,1951
"The most scary thing in games is when Im sure that no players will come into my place and someone pops up Sociophobic scream
Still didnt get help from my alt in the pvp race for the season to unlock the other missions to be more sure in getting its dragon idk for what gahh",2024-05-12T20:55:07Z,did:plc:vxhciymvsjq3xjfnm7qvjnmu,at://did:plc:vxhciymvsjq3xjfnm7qvjnmu/app.bsky.feed.post/3lbwupi6x5g2h,FALSE,at://did:plc:vxhciymvsjq3xjfnm7qvjnmu/app.bsky.feed.post/3lbwupexdym2s,2024-05-12,20:55:07,en,20,Sunday,Evening,-0.7317,1952
"You can do a lot with m token 

and this will sound like a floppy disk size in a decade or so  ",2024-02-15T18:37:44Z,did:plc:nkbqbwz7lol24lmqrycaeb52,at://did:plc:nkbqbwz7lol24lmqrycaeb52/app.bsky.feed.post/3lbwbruidus23,FALSE,NA,2024-02-15,18:37:44,en,18,Thursday,Evening,0.3612,1953
"AI drives search to the ground

SpinRewriter lets users create  slightly different versions of the same article with a single click and automatically publish them to as many WordPress sites as you want using a paid plugin

",2024-01-26T20:24:33Z,did:plc:nkbqbwz7lol24lmqrycaeb52,at://did:plc:nkbqbwz7lol24lmqrycaeb52/app.bsky.feed.post/3lbwbflwwpo2a,FALSE,NA,2024-01-26,20:24:33,en,20,Friday,Evening,0.34,1954
"Surely the timing is a coincidence

The document filed Monday on behalf of one of Drakes companies Frozen Moments was not a full legal complaint but rather a petition a preliminary step before a lawsuit is filed

More here via NYTimes ",2024-11-26T18:02:06Z,did:plc:w76pxtbjqxcfniks7jmipvoz,at://did:plc:w76pxtbjqxcfniks7jmipvoz/app.bsky.feed.post/3lbw6ug45r424,FALSE,at://did:plc:w76pxtbjqxcfniks7jmipvoz/app.bsky.feed.post/3lbw6ufcmnq25,2024-11-26,18:02:06,en,18,Tuesday,Evening,-0.2926,1955
July   Two Prohibition enforcers are gunned down in their car after raiding a still outside Wilmington NC city officer Leon George photo and US Marshal Sam Lilly Four men will be arrested two of them father and son CW and Elmer Stewart are executed,2024-07-29T21:08:37Z,did:plc:t7wnxgjye6hhend6qfsxeghr,at://did:plc:t7wnxgjye6hhend6qfsxeghr/app.bsky.feed.post/3lbwklgnar625,TRUE,NA,2024-07-29,21:08:37,en,21,Monday,Evening,-0.4767,1956
At Boulmer today one of those Sanderlings that cause identification problems when seen out of context eg distantly or on an inland gravel pit Very small slim dullplumaged,2024-06-07T20:35:05Z,did:plc:iupppyw7ckzsdiewnpunn2wf,at://did:plc:iupppyw7ckzsdiewnpunn2wf/app.bsky.feed.post/3lbwdicuk3l2a,TRUE,NA,2024-06-07,20:35:05,en,20,Friday,Evening,-0.4939,1957
